chr	Start	End	Length	Hits	center	median
chr18	10840117	10840250	134	10.23270084	10840250	10840218
chr18	10976003	10976432	430	78.49361086	10976246	10976245
chr18	11025568	11026227	660	64.31370466	11025914	11025907
chr18	11038307	11038469	163	26.75089717	11038408	11038406
chr18	11130667	11130976	310	20.22942745	11130701	11130742
chr18	11278253	11278629	377	14.69475907	11278330	11278438
chr18	11650448	11650528	81	4.075918574	11650487	11650488
chr18	11901593	11901728	136	21.45220302	11901668	11901664
chr18	11987940	11988319	380	66.86651682	11988056	11988055
chr18	12195242	12195419	178	13.4934357	12195335	12195333
chr18	12212830	12213314	485	41.8961525	12213132	12213121
chr18	12383292	12383499	208	16.86143158	12383342	12383374
chr18	12385717	12386180	464	157.2875526	12386067	12386053
chr18	12412677	12412831	155	24.32679823	12412722	12412725
chr18	12496169	12496735	567	52.47208859	12496450	12496442
chr18	12609173	12609296	124	5.405955162	12609232	12609230
chr18	12772136	12772654	519	28.50997782	12772401	12772422
chr18	12991102	12991464	363	21.79543827	12991240	12991277
chr18	13128095	13128467	373	62.79059825	13128159	13128186
chr18	13147462	13148090	629	263.1541745	13147802	13147790
chr18	13772329	13772396	68	4.483510432	13772367	13772363
chr18	13937922	13938008	87	3.47525689	13937975	13937980
chr18	13961540	13961579	40	1.523106415	13961563	13961564
chr18	14078390	14078460	71	2.55281216	14078431	14078415
chr18	14141295	14141356	62	3.024760626	14141316	14141312
chr18	14180676	14180753	78	6.392756501	14180723	14180722
chr18	14577903	14578267	365	81.56127589	14577962	14577975
chr18	14614509	14614633	125	24.73439008	14614577	14614575
chr18	14667205	14667587	383	35.20306516	14667550	14667444
chr18	14896381	14897178	798	91.15041064	14896909	14896880
chr18	15086632	15086715	84	10.89771914	15086671	15086671
chr18	15169044	15169149	106	45.26414838	15169106	15169104
chr18	15500703	15500744	42	1.887793866	15500730	15500717
chr18	15541879	15541935	57	3.668326717	15541907	15541907
chr18	15721685	15721779	95	8.02312393	15721727	15721727
chr18	15727639	15727707	69	2.617168769	15727670	15727678
chr18	15801002	15801201	200	25.95716566	15801131	15801124
chr18	15831974	15832612	639	98.27254204	15832303	15832299
chr18	16021252	16021902	651	37.09085903	16021563	16021580
chr18	16167277	16167419	143	18.70632104	16167358	16167353
chr18	16279374	16279564	191	25.27069516	16279447	16279452
chr18	16587655	16587798	144	7.722793088	16587730	16587727
chr18	16735096	16735239	144	14.56604585	16735160	16735163
chr18	16739621	16739691	71	5.04126771	16739652	16739653
chr18	16843060	16843197	138	29.21790052	16843111	16843114
chr18	16917316	16917373	58	3.646874514	16917360	16917357
chr18	17616024	17616444	421	21.68817726	17616095	17616148
chr18	18735772	18736106	335	11.84161607	18735848	18735910
chr18	19116690	19116715	26	3.174926047	19116692	19116692
chr18	19906049	19907319	1271	146.0465982	19906612	19906641
chr18	19961752	19961999	248	22.33174335	19961950	19961929
chr18	20561164	20561973	810	51.7856181	20561458	20561516
chr18	20734697	20734766	70	3.968657559	20734726	20734727
chr18	20766974	20767069	96	9.2244473	20767008	20767009
chr18	20784220	20784309	90	16.21786548	20784247	20784249
chr18	20815665	20816072	408	59.25098475	20815807	20815809
chr18	20910001	20910341	341	11.51983302	20910033	20910148
chr18	21025366	21026095	730	98.98046474	21025572	21025576
chr18	21041226	21041363	138	8.173289351	21041290	21041291
chr18	21058523	21059133	611	226.020411	21058902	21058888
chr18	21060923	21061037	115	14.07264518	21060983	21060984
chr18	21232110	21232547	438	39.85819322	21232449	21232417
chr18	21353062	21353405	344	21.62382065	21353306	21353284
chr18	21409601	21409979	379	26.83670598	21409870	21409852
chr18	21712180	21712269	90	3.668326717	21712212	21712225
chr18	22106087	22106211	125	6.864704967	22106155	22106154
chr18	22660211	22660273	63	2.831690799	22660232	22660236
chr18	22999710	23000050	341	14.37297602	22999785	22999822
chr18	23441442	23441486	45	2.76733419	23441462	23441463
chr18	23493786	23493918	133	68.56124086	23493826	23493828
chr18	23519976	23520122	147	11.3696676	23520013	23520035
chr18	23594510	23594549	40	4.226083995	23594519	23594519
chr18	23914674	23915285	612	40.02981084	23914997	23915003
chr18	23990631	23991681	1051	116.0778706	23991100	23991089
chr18	23997716	23997848	133	6.757443952	23997782	23997780
chr18	24163215	24163398	184	34.23771602	24163303	24163299
chr18	24263222	24263342	121	18.57760782	24263281	24263281
chr18	24327446	24328326	881	145.4673887	24327561	24327812
chr18	24363190	24363219	30	3.067665032	24363209	24363209
chr18	24489873	24490583	711	69.5694944	24490242	24490248
chr18	24596971	24597032	62	3.625422311	24597011	24597013
chr18	24763389	24763473	85	10.89771914	24763413	24763414
chr18	24810115	24810148	34	6.757443952	24810132	24810132
chr18	24838965	24839254	290	16.38948311	24839064	24839097
chr18	24945811	24945837	27	3.110569438	24945830	24945825
chr18	25021535	25022520	986	86.47383038	25021858	25021919
chr18	25025246	25025643	398	34.96709093	25025338	25025368
chr18	25164087	25164122	36	2.188124708	25164098	25164104
chr18	25306976	25308188	1213	579.8959521	25307723	25307748
chr18	25311934	25312372	439	68.45397984	25312244	25312239
chr18	25323088	25323153	66	3.432352484	25323128	25323126
chr18	25469305	25469449	145	12.0561381	25469398	25469387
chr18	25481421	25482229	809	491.5772323	25481676	25481685
chr18	25649913	25650362	450	70.55629574	25650017	25650067
chr18	25673274	25673343	70	3.260734859	25673314	25673312
chr18	25713419	25713881	463	32.84332283	25713518	25713570
chr18	25748923	25749585	663	189.3156917	25749188	25749200
chr18	25845177	25845409	233	11.97032929	25845256	25845291
chr18	26222547	26222601	55	2.638620972	26222581	26222583
chr18	26506668	26506753	86	9.524778142	26506710	26506710
chr18	26571256	26571463	208	34.43078585	26571393	26571384
chr18	27598407	27598495	89	6.714539546	27598445	27598446
chr18	27675423	27675509	87	7.358105637	27675470	27675468
chr18	27787404	27787562	159	11.3696676	27787464	27787468
chr18	28001291	28001552	262	11.79871166	28001551	28001467
chr18	28159547	28159655	109	6.45711311	28159604	28159606
chr18	28290986	28291122	137	13.81521875	28291057	28291057
chr18	28776589	28776628	40	3.646874514	28776596	28776596
chr18	28878078	28878198	121	7.443914449	28878158	28878153
chr18	29086227	29086324	98	12.72115639	29086270	29086271
chr18	29088535	29088614	80	3.990109762	29088588	29088583
chr18	30004536	30004602	67	5.577572786	30004559	30004560
chr18	30398970	30399015	46	12.84986961	30399000	30399000
chr18	30424585	30424655	71	4.268988401	30424628	30424634
chr18	30963916	30964024	109	19.30698272	30963997	30963993
chr18	31123232	31123282	51	3.303639265	31123255	31123255
chr18	31401482	31401556	75	3.882848747	31401521	31401521
chr18	31453931	31453988	58	4.204631792	31453957	31453957
chr18	31839592	31839999	408	105.6950043	31839715	31839736
chr18	31875535	31875604	70	3.990109762	31875565	31875563
chr18	31967246	31967589	344	24.75584229	31967313	31967335
chr18	32082988	32083864	877	172.6473299	32083343	32083321
chr18	32174807	32175139	333	22.41755216	32174877	32174914
chr18	32372141	32372246	106	8.409263585	32372175	32372175
chr18	32473119	32473182	64	15.70301261	32473144	32473144
chr18	32847889	32848918	1030	233.6788475	32848647	32848611
chr18	32861736	32861875	140	13.45053129	32861793	32861795
chr18	33095136	33095222	87	35.18161296	33095172	33095173
chr18	33491658	33491821	164	16.68981395	33491738	33491732
chr18	33528355	33528514	160	10.25415304	33528404	33528415
chr18	33968863	33969170	308	86.08769073	33968989	33969003
chr18	33984644	33984802	159	12.46372996	33984681	33984696
chr18	34068805	34068943	139	25.42086058	34068881	34068881
chr18	34120670	34120836	167	35.86808345	34120754	34120752
chr18	34167684	34167793	110	17.67661529	34167712	34167712
chr18	34409458	34410203	746	80.68173557	34409898	34409858
chr18	34428383	34428685	303	32.41427877	34428439	34428458
chr18	34813488	34814156	669	119.6818407	34813976	34813938
chr18	34836330	34836662	333	13.06439164	34836401	34836467
chr18	34857731	34857757	27	4.676580259	34857732	34857732
chr18	34914278	34914312	35	4.590771447	34914298	34914298
chr18	34938315	34939129	815	54.78892652	34938628	34938645
chr18	35111683	35112664	982	217.0104858	35112058	35112053
chr18	35255041	35255368	328	75.31868481	35255259	35255249
chr18	35303572	35303657	86	7.1006792	35303617	35303614
chr18	35329738	35330089	352	42.08922233	35329836	35329856
chr18	35461497	35461564	68	6.993418185	35461534	35461534
chr18	35744836	35744901	66	8.30200257	35744852	35744851
chr18	36045742	36045799	58	5.427407365	36045744	36045744
chr18	36059094	36059238	145	9.717847969	36059155	36059162
chr18	36078563	36079390	828	37.6271641	36079089	36079039
chr18	36296573	36296852	280	27.13703682	36296659	36296690
chr18	36429070	36429669	600	38.69977425	36429153	36429245
chr18	37152021	37152074	54	2.660073175	37152049	37152050
chr18	37326171	37326256	86	4.805293477	37326210	37326210
chr18	37435723	37435844	122	11.06933676	37435745	37435755
chr18	37625021	37625055	35	5.062719913	37625048	37625047
chr18	37779761	37779883	123	7.272296825	37779823	37779826
chr18	37911913	37912568	656	226.6854293	37912205	37912204
chr18	38153879	38154639	761	51.16350421	38154342	38154338
chr18	38161674	38161727	54	4.268988401	38161689	38161690
chr18	38202817	38202877	61	4.39770162	38202853	38202853
chr18	38277494	38278395	902	127.1257551	38277994	38277998
chr18	38358791	38358839	49	2.123768099	38358809	38358812
chr18	38478744	38478778	35	2.05941149	38478766	38478751
chr18	38597939	38598257	319	14.8878289	38598156	38598139
chr18	38771492	38771527	36	7.401010043	38771511	38771511
chr18	38819433	38819995	563	28.93902188	38819702	38819667
chr18	38864427	38865034	608	21.17332438	38864754	38864724
chr18	38912432	38912764	333	49.94072864	38912543	38912555
chr18	38963493	38963919	427	24.60567687	38963609	38963629
chr18	39193886	39194026	141	7.250844622	39193961	39193961
chr18	39596166	39596317	152	32.17830453	39596258	39596258
chr18	40502719	40502770	52	3.646874514	40502733	40502733
chr18	40882470	40882558	89	4.268988401	40882522	40882519
chr18	40885667	40886012	346	38.03475596	40885771	40885793
chr18	40891046	40891172	127	7.658436479	40891121	40891116
chr18	41707067	41707498	432	49.03973611	41707367	41707325
chr18	41749362	41749452	91	3.303639265	41749393	41749381
chr18	41946594	41946889	296	144.2231609	41946642	41946649
chr18	42107078	42107146	69	3.132021641	42107112	42107112
chr18	42565609	42565919	311	58.32854002	42565846	42565841
chr18	42576231	42576534	304	56.24767632	42576471	42576460
chr18	42673997	42674021	25	3.925753153	42674000	42674000
chr18	42857956	42858277	322	19.1353651	42857999	42858055
chr18	43050807	43051138	332	46.63708937	43050873	43050887
chr18	43114484	43115125	642	177.3668146	43114563	43114598
chr18	43383376	43383484	109	7.551175464	43383430	43383429
chr18	43406533	43406593	61	3.389448078	43406547	43406555
chr18	43453650	43453803	154	13.38617469	43453727	43453723
chr18	43463019	43463069	51	1.823437257	43463052	43463052
chr18	43598026	43598096	71	18.19146816	43598051	43598052
chr18	43913932	43914036	105	14.95218551	43914005	43914002
chr18	43948643	43948830	188	32.13540013	43948738	43948736
chr18	45059086	45059469	384	106.0596917	45059217	45059219
chr18	45178128	45178187	60	4.033014168	45178170	45178170
chr18	45264396	45264582	187	28.44562121	45264500	45264495
chr18	45353516	45353559	44	2.102315896	45353536	45353540
chr18	45389811	45390308	498	29.04628289	45390198	45390154
chr18	45558454	45558480	27	2.445551145	45558479	45558479
chr18	46074058	46074086	29	1.694724039	46074087	46074072
chr18	46154545	46154654	110	13.92247976	46154621	46154617
chr18	46181341	46181513	173	29.23935272	46181395	46181402
chr18	46207009	46207851	843	180.0268878	46207299	46207307
chr18	46337050	46337866	817	351.7946774	46337572	46337522
chr18	46506320	46506398	79	3.90430095	46506355	46506355
chr18	46665497	46665578	82	10.94062354	46665565	46665564
chr18	46964626	46965034	409	56.0975109	46964720	46964741
chr18	47447063	47447150	88	13.79376654	47447104	47447106
chr18	49010031	49010392	362	12.14194691	49010124	49010166
chr18	49018663	49019258	596	28.68159544	49018922	49018930
chr18	49070776	49070852	77	7.551175464	49070819	49070818
chr18	49366622	49367312	691	190.2810408	49366975	49366975
chr18	49579639	49579754	116	8.173289351	49579681	49579684
chr18	49825791	49825820	30	8.237645961	49825798	49825798
chr18	49933903	49934732	830	524.1202242	49934086	49934121
chr18	49968405	49968724	320	22.52481317	49968494	49968544
chr18	50179374	50180009	636	172.5829733	50179732	50179716
chr18	50766087	50766736	650	75.08271058	50766433	50766436
chr18	51146050	51146791	742	115.7346353	51146414	51146423
chr18	51319224	51319272	49	7.701340885	51319257	51319256
chr18	51560979	51561048	70	6.607278531	51561016	51561017
chr18	52471032	52471215	184	76.19822513	52471167	52471163
chr18	52523019	52523366	348	29.8185622	52523122	52523132
chr18	52642408	52642947	540	152.2033804	52642718	52642709
chr18	53161684	53161772	89	15.70301261	53161743	53161740
chr18	53280259	53280298	40	2.810238596	53280280	53280280
chr18	53296772	53296921	150	7.336653434	53296829	53296848
chr18	53338444	53338851	408	60.3664993	53338483	53338514
chr18	53344974	53345048	75	25.46376499	53345013	53345013
chr18	53367027	53367283	257	60.90280438	53367145	53367145
chr18	53484198	53484872	675	91.81542893	53484531	53484535
chr18	53501278	53501376	99	5.727738207	53501315	53501317
chr18	53730422	53730531	110	5.341598553	53730483	53730483
chr18	53771342	53771384	43	6.242591079	53771357	53771357
chr18	54740874	54740958	85	9.739300172	54740932	54740931
chr18	55126888	55126993	106	8.537976803	55126923	55126926
chr18	55200638	55200689	52	4.526414838	55200676	55200674
chr18	55212842	55212949	108	5.127076522	55212908	55212901
chr18	55450736	55450763	28	2.188124708	55450767	55450751
chr18	55652408	55652446	39	3.646874514	55652429	55652424
chr18	55702578	55703227	650	95.16197261	55702920	55702943
chr18	55859548	55859674	127	5.470311771	55859610	55859611
chr18	56039248	56039929	682	131.0515083	56039413	56039449
chr18	56372152	56372328	177	10.08253542	56372225	56372231
chr18	56622420	56623010	591	85.74445548	56622685	56622723
chr18	56673039	56673652	614	152.9113031	56673333	56673327
chr18	56917392	56917502	111	8.709594427	56917478	56917473
chr18	56941599	56941653	55	2.424098942	56941624	56941624
chr18	56955649	56955781	133	20.98025456	56955723	56955721
chr18	57259103	57259849	747	119.9392671	57259340	57259319
chr18	57293740	57294255	516	14.80202009	57294042	57294009
chr18	57377530	57377587	58	3.303639265	57377544	57377547
chr18	58171236	58171322	87	9.717847969	58171288	58171288
chr18	58183710	58183977	268	83.64213958	58183907	58183903
chr18	58253267	58253655	389	46.95887242	58253314	58253341
chr18	58371612	58372570	959	308.4612273	58372000	58372041
chr18	58416395	58416562	168	28.63869103	58416458	58416462
chr18	58506371	58506445	75	3.90430095	58506392	58506397
chr18	58702264	58702334	71	7.872958509	58702292	58702292
chr18	59254358	59255043	686	162.8865775	59254752	59254749
chr18	59337037	59337199	163	9.717847969	59337108	59337114
chr18	60070227	60070272	46	4.161727386	60070261	60070263
chr18	60660646	60660747	102	12.84986961	60660720	60660714
chr18	60819136	60819174	39	2.617168769	60819153	60819153
chr18	61054414	61054510	97	12.42082555	61054436	61054436
chr18	61153133	61153758	626	109.041548	61153481	61153478
chr18	61179855	61179954	100	86.38802157	61179899	61179899
chr18	61323897	61324316	420	43.80539857	61323992	61324014
chr18	61469837	61469881	45	3.174926047	61469872	61469872
chr18	61589087	61589363	277	24.51986805	61589321	61589296
chr18	61714830	61714866	37	3.260734859	61714859	61714858
chr18	61904666	61904739	74	4.912554492	61904717	61904714
chr18	61975420	61975527	108	4.075918574	61975473	61975468
chr18	62750310	62750437	128	43.56942434	62750362	62750363
chr18	63257444	63258519	1076	224.0682606	63257880	63257895
chr18	63325897	63325939	43	2.295385723	63325912	63325919
chr18	63700556	63700580	25	2.231029114	63700569	63700569
chr18	63823533	63824381	849	114.8765472	63824064	63824024
chr18	63829032	63829336	305	6.564374125	63829301	63829204
chr18	64089847	64089879	33	2.702977581	64089870	64089865
chr18	64094169	64094193	25	3.947205356	64094187	64094187
chr18	64377465	64377522	58	4.440606026	64377500	64377499
chr18	64412370	64412460	91	8.001671727	64412407	64412408
chr18	64448560	64448631	72	18.77067764	64448604	64448604
chr18	64588376	64588483	108	31.70635607	64588429	64588429
